name,surname,pesel,date_of_birth
Gabriel,Rębiś,59516328668,1991-11-08
Stanisław,Stanisławczyk,17742543396,1975-04-25
Janina,Chodak,32949154383,1988-01-05
Tomasz,Goś,18871284659,1981-01-07
Alex,Sularz,72207670352,1997-12-21
Jan,Margas,70888308491,1981-04-07
Adam,Mleczek,92021485468,1977-05-27
Michał,Duszkiewicz,81320558651,1975-12-17
Mieszko,Wowra,96012831297,1987-11-29
Eryk,Grymuza,47016540156,1970-11-06
Kajetan,Majorek,73952076513,2003-12-20
Rozalia,Pajek,78557881540,1986-07-09
Oliwier,Bartela,98372577527,1979-12-22
Mariusz,Kominiak,76462070677,1990-03-08
Sara,Golan,87161056324,2002-03-21
Józef,Wons,63049114112,1993-05-07
Eliza,Lesner,61163502931,1990-12-22
Stefan,Nowotka,23779247784,2003-01-03
Olga,Sąsiadek,15670593622,1984-06-17
Cyprian,Łuczyk,55008086830,1973-04-15
Mariusz,Maciejewicz,15059049991,1988-05-04
Franciszek,Tecław,30569646921,1973-07-26
Maks,Potęga,87205613593,1985-02-04
Sebastian,Osial,16330559360,1979-10-25
Alex,Cetera,10566905947,1978-04-22
Ada,Machowicz,56412268755,2003-05-14
Miłosz,Jessa,32433889714,1978-09-12
Natasza,Kleina,24732523217,1998-08-31
Sonia,Lewicz,29848976867,1978-06-11
Natan,Mainka,73679903912,2000-08-07
Liwia,Łodyga,57802300863,1997-03-02
Antoni,Kiljan,15725093685,1984-01-06
Norbert,Juraszczyk,69613532714,1981-01-30
Liwia,Krekora,99666358658,1975-06-01
Inga,Dunal,43776745128,1974-04-12
Krzysztof,Durys,30697377477,1982-11-06
Szymon,Piotrak,67395728252,1978-07-14
Michał,Kudlak,29483251126,1985-11-12
Mikołaj,Hermanowicz,12797066652,1992-02-29
Nicole,Maciocha,10605303473,1982-10-30
Robert,Lejk,88965648596,1994-07-20
Mateusz,Jaszczyszyn,89642309632,1970-07-21
Jakub,Narożny,19086651364,1972-04-17
Anita,Kęsek,66479558942,2001-01-16
Przemysław,Nóżka,62861735693,1990-04-24
Kazimierz,Łupina,40174056904,1993-05-30
Dawid,Żakiewicz,42666522792,2003-07-11
Andrzej,Zimmer,89453637413,1983-03-10
Kornel,Pacholik,12690625775,1995-08-15
Nataniel,Zagrodnik,48905723063,2003-05-21
Oskar,Detka,11885997153,1985-01-26
Klara,Bulczak,77786782756,1972-01-09
Tobiasz,Szarpak,40546188695,1981-07-02
Tobiasz,Walocha,46906458976,2001-11-29
Patryk,Gęsiarz,29295312850,1980-07-01
Rozalia,Korta,57533189320,1992-09-08
Eliza,Drobniak,48419256994,1978-09-24
Michał,Działo,69467663639,1973-06-27
Jędrzej,Lada,80366077062,1977-03-11
Krzysztof,Kłosiewicz,87348692525,1976-04-21
Sonia,Molek,43509371241,1975-04-01
Monika,Łapaj,12404366708,2003-09-28
Liwia,Bejger,19527993175,1994-10-07
Oliwier,Maszota,30989641127,1995-06-10
Adrian,Darłak,55608928485,1999-07-15
Rafał,Denkiewicz,45341248195,1971-03-31
Mariusz,Paleń,17233836976,1974-12-06
Mariusz,Pera,83187159045,1971-01-29
Jerzy,Frydrychowicz,37736151484,1998-05-06
Kamil,Łyczek,72887582533,1970-05-02
Ernest,Siewert,19155046236,1988-05-02
Ada,Fura,58648244372,1999-12-07
Nicole,Langiewicz,78905157277,1970-01-26
Marcel,Widłak,47654550937,1991-05-18
Oskar,Graboń,94564342921,1976-10-03
Malwina,Rasała,50645631222,1989-12-04
Natan,Kołaczyk,85980330512,1978-05-05
Nataniel,Kobos,39327752596,1992-06-12
Jacek,Waraksa,77002951278,2003-11-26
Maciej,Klęczar,29943519062,1980-01-06
Melania,Fogel,76041933763,2002-06-04
Borys,Noszczyk,81802356426,1998-12-20
Oskar,Bondaruk,17399154156,1974-07-03
Julita,Waraksa,81714831792,1993-12-26
Hubert,Haremza,60160371965,1981-01-25
Błażej,Karpiak,65829340270,1983-07-27
Gabriel,Demiańczuk,41012714493,1996-06-13
Sara,Małysiak,47353800702,2001-02-16
Jacek,Pielach,20008734963,1972-06-02
Antoni,Calik,24682892070,1973-03-07
Olaf,Szpala,84147396559,1973-07-29
Filip,Rudolf,40507423963,1980-09-20
Aurelia,Fiedler,23427858665,1974-03-16
Agnieszka,Żółkiewicz,26842041720,1979-10-20
Urszula,Konsek,14729921895,1977-04-15
Michał,Dykas,92525148455,2002-10-18
Rozalia,Kubieniec,91259620679,1973-12-29
Eliza,Szynkiewicz,24808165582,1992-10-31
Paweł,Bystroń,82931397629,1975-10-22
Wojciech,Przystupa,72864858159,1972-06-16
Tomasz,Chojna,93211788855,1971-06-14
Rafał,Hanusiak,85702407679,1973-09-17
Tomasz,Żółkiewicz,84759572646,1973-09-19
Maksymilian,Peciak,46053522596,1994-06-17
Bartek,Gerlach,51551365751,1999-12-30
Witold,Bereda,39967347422,1998-02-09
Rozalia,Downar,72551674400,1991-01-29
Ernest,Skupin,83121586907,1996-08-20
Bianka,Gronkiewicz,20212494873,1980-11-01
Bruno,Kurach,17391767508,1995-11-02
Maksymilian,Głownia,87016064764,1990-04-20
Tymon,Podsiadła,82808279489,1970-10-12
Marek,Oczkowicz,25845567573,1972-02-07
Marcel,Bielas,90993451588,1997-11-19
Daniel,Kozdroń,22242422602,1991-11-07
Ewelina,Toma,86202417217,1998-09-13
Ignacy,Jarmuż,51901988248,1994-12-28
Artur,Pacholak,19570905949,1982-09-20
Bartek,Błasik,43314268166,1971-02-01
Dorota,Szaruga,45284114037,1981-12-13
Dagmara,Hałat,18014269343,1988-02-27
Arkadiusz,Morek,21682111465,1992-11-14
Konstanty,Głowiak,64432407489,1996-12-18
Kalina,Przewoźny,34741649666,1994-02-25
Damian,Kozaczuk,47509461968,1994-03-18
Gaja,Basaj,39030763800,1989-03-26
Radosław,Wojtasiewicz,64503141589,1992-05-05
Łukasz,Łuczka,37251396354,1986-05-31
Róża,Melaniuk,10687782937,1993-12-12
Mariusz,Heba,67955188126,1980-01-17
Anastazja,Ścibior,46853638270,1971-10-04
Norbert,Kolbusz,35966346510,1988-06-11
Franciszek,Gryka,62458144731,1974-11-05
Andrzej,Hawrylak,65474434587,1980-11-06
Ida,Kozdrój,13280158224,1982-12-19
Gaja,Machowiak,17269696561,1985-09-06
Anastazja,Ryczko,81354149434,1999-12-12
Julianna,Dulas,63387186847,1994-06-17
Olga,Jereczek,81165932667,1988-01-07
Mariusz,Lorenz,31128497781,1975-11-12
Anita,Fiołka,62064030429,2002-10-24
Tymon,Gryga,18590491576,1990-02-27
Eryk,Malewicz,41230684833,1985-04-07
Radosław,Jewuła,47396350781,1991-06-19
Tymon,Frukacz,75080059843,1976-09-27
Oliwier,Skowyra,29033440556,1985-03-09
Andrzej,Witka,38943715693,1976-02-10
Kazimierz,Sorbian,33416167749,1998-03-07
Witold,Bobrowicz,17197654179,1998-06-14
Liwia,Kozok,19875433439,1979-06-23
Maksymilian,Witka,65114493937,1990-03-18
Anastazja,Ragus,60692251746,1996-02-11
Malwina,Rajczak,29395601261,2002-04-29
Juliusz,Potok,55257574139,1990-11-22
Lidia,Żelazo,69958249273,1990-03-07
Bianka,Kryszczuk,22765206715,1973-12-10
Kalina,Wajdzik,18085200506,1971-01-26
Natasza,Gabara,15693338812,1976-06-12
Stefan,Bork,27684052042,1978-06-13
Tymoteusz,Wolff,21710438256,1999-05-15
Witold,Larysz,12129949269,1993-03-10
Aurelia,Krzyśków,43622186677,2001-06-14
Aurelia,Pawlos,98091438751,2002-01-22
Monika,Świć,32631944345,1999-08-28
Aleksander,Otremba,59994535619,1977-05-06
Angelika,Przewoźnik,15667806551,1972-10-16
Julian,Tusk,27661840390,1972-11-10
Elżbieta,Michalkiewicz,29153800936,1997-12-17
Adam,Trąbka,98154780200,1998-09-27
Natan,Rup,96723259786,1970-01-29
Adrian,Komuda,32952077283,1987-07-14
Wiktor,Groborz,20753489247,2001-08-20
Jerzy,Hałka,32376349760,1974-03-27
Jeremi,Pik,71087127061,1989-04-25
Adrianna,Kandziora,61686592153,1977-09-01
Alan,Wacław,60276408071,1981-12-21
Sara,Maślach,84686371603,1995-01-18
Dorota,Sypek,78372639637,2003-08-14
Marcelina,Kunc,70964661136,1981-04-03
Kamil,Siwka,88196445133,1976-06-21
Anita,Pronobis,95878083564,2001-12-24
Liwia,Golon,18732754244,1998-02-21
Eliza,Uziębło,14332936213,1971-12-22
Maksymilian,Lisoń,54321251300,1975-12-26
Albert,Nogieć,45606005846,1970-03-02
Damian,Milczarczyk,71663627929,1990-05-17
Julian,Malcher,64538787405,1970-05-21
Leonard,Rajczyk,79345939414,2002-12-18
Patryk,Ambrożewicz,36333580874,1975-04-14
Gustaw,Stąpór,80501701639,1998-01-28
Błażej,Grosz,96351494935,1978-12-24
Dawid,Mandrysz,48532344705,1970-03-14
Kaja,Hanc,70732697007,1979-04-29
Nicole,Buksa,73355127002,1995-06-15
Jacek,Doktór,23586133787,1979-08-06
Miłosz,Rasała,99826110142,1990-01-10
Borys,Dudko,50823072729,2001-10-30
Ksawery,Jerzyk,32275944273,1971-04-20
Kamila,Glapiak,77458625104,2001-07-10
Łukasz,Matejczyk,57728311904,1973-12-13
Damian,Hynek,29290598616,2000-07-14
Tobiasz,Dziewit,22842915296,1970-01-08
Andrzej,Kosowicz,69526164217,2003-06-08
Dominik,Gołota,25646261972,1990-08-09
Eryk,Capała,47361060308,1991-04-16
Emil,Nicewicz,53437036371,2003-01-20
Filip,Turczyk,50473681616,1992-08-26
Krystyna,Szmurło,59319944726,1977-03-08
Sebastian,Kadela,75833132894,2003-01-02
Kacper,Gabryel,70229407519,1977-01-08
Tymon,Boguta,69562643103,1979-09-13
Bianka,Skup,12107415511,1999-03-13
Tadeusz,Ochnio,46783437522,1993-07-07
Agnieszka,Kościelak,72393869557,1989-12-06
Jacek,Prawdzik,24136636000,1984-09-02
Elżbieta,Langier,37896124818,1998-08-20
Angelika,Maszkiewicz,79236302099,1987-02-08
Natasza,Walus,43025148535,1984-07-17
Elżbieta,Herok,88125663380,1976-12-10
Michał,Makaruk,30023493300,1989-07-20
Mikołaj,Minta,49453841137,1975-07-19
Gaja,Kargol,49397288547,1970-11-07
Dawid,Cebulak,22183178280,1992-02-06
Radosław,Sojda,20827088387,1992-01-25
Aniela,Czerepak,87804516249,1998-09-09
Dominik,Kusek,49090225284,1980-06-24
Borys,Zuziak,64291536426,1979-02-07
Nicole,Stoltman,99080227013,1975-12-17
Karol,Pawlaczek,41476017291,1981-02-02
Franciszek,Twardosz,68797721808,1996-09-03
Urszula,Janczarek,91795952154,1980-11-01
Julian,Franków,12841579351,1987-10-02
Nataniel,Maraszek,81361641913,1974-05-08
Kornel,Konieczek,49118591222,1971-07-19
Krystian,Pabis,87192059109,1993-11-08
Igor,Smagała,60031278835,1997-08-05
Kalina,Lipok,84914807965,1982-05-13
Malwina,Czupryna,89721026082,2003-06-18
Olga,Sugier,54105125897,1975-05-10
Ryszard,Kosznik,62413215294,1986-06-29
Kaja,Dziedzina,32419022068,1982-11-05
Tymoteusz,Sereda,90278143737,2003-10-10
Nela,Szkatuła,17035415625,1976-03-17
Leon,Szkup,41620831578,1971-03-31
Justyna,Szajner,97970887766,1995-08-04
Dagmara,Usarek,59080600676,1996-09-07
Ada,Pleśniak,55334224797,2000-11-22
Dawid,Majdan,83689422589,1994-12-11
Alan,Stoltman,28502677559,1979-06-30
Jeremi,Pal,19427735436,1995-12-13
Jan,Hus,45790419396,1993-06-04
Dorota,Migda,91414696267,1978-12-03
Adrian,Baranowicz,34276526064,1993-06-20
Dorota,Kluczyk,85050050470,1983-08-30
Alan,Ceynowa,75462182638,1973-11-01
Jacek,Gul,22802662794,2001-03-15
Albert,Jamroz,16141871195,1971-12-15
Aleks,Wietecha,19503255674,1995-01-02
Wojciech,Cibor,82305862972,2001-07-29
Marcin,Wołodźko,41638991694,1999-08-18
Adrianna,Garncarek,67747000136,1992-12-19
Olgierd,Makles,38415495281,1976-01-18
Łukasz,Puła,70948837325,1976-03-17
Ewa,Zaranek,42038652479,1971-01-20
Kornel,Waszczyk,48084769974,1983-02-07
Ewelina,Kazana,25579513244,1999-08-10
Kornelia,Szczypiór,31675105091,1999-10-07
Ernest,Buczko,70489112849,1977-10-03
Melania,Ostręga,88906983921,1971-03-27
Janina,Nikołajuk,20614673719,1998-04-06
Karol,Teodorowicz,84040957009,1970-07-24
Aleks,Budzyń,89029170909,2003-05-14
Radosław,Duc,38552268599,1991-01-23
Maks,Kielczyk,41430986409,1983-11-18
Piotr,Malarczyk,38954826468,1982-01-04
Wiktor,Koziarz,57519463168,1987-10-01
Ewa,Szmurło,61332721202,1983-09-11
Kaja,Kmak,49602193429,1999-12-02
Rozalia,Bzdęga,43677320400,1985-05-06
Olgierd,Linkiewicz,75841082315,1974-05-07
Marika,Wrochna,18806499267,1983-12-27
Kornel,Luberda,99358730431,1983-03-26
Sylwia,Loska,83162804364,1998-09-25
Olgierd,Jaśkowiec,99193732884,2001-06-24
Aurelia,Sałuda,49081447649,1978-10-20
Sylwia,Broniek,17514815402,1975-03-26
Ksawery,Molak,55438241171,1978-02-16
Artur,Wszoła,36222722778,1984-07-27
Szymon,Swiątek,98729058836,1983-10-19
Aleksander,Durczok,84204678063,1974-04-27
Olga,Henke,25769333783,1994-08-11
Nicole,Gębura,74515077709,1991-08-25
Maks,Kośnik,88374828672,1978-03-31
Agnieszka,Gruchot,85867720688,1977-06-24
Justyna,Dzieża,17550305819,1990-08-31
Kajetan,Stypa,62477858331,1999-01-17
Przemysław,Drewa,30133178291,1991-05-28
Anita,Łuc,96317540738,1975-07-03
Aleksander,Wiciak,48629528272,1978-06-04
Maurycy,Chaba,97862450363,1986-10-20
Adrianna,Januszewicz,51212852275,1997-01-20
Grzegorz,Łokaj,33786587544,1971-07-09
Kajetan,Jasica,16236131993,1981-01-28
Stanisław,Kiljan,69618759060,1975-06-28
Jan,Skupin,38116457209,1970-09-11
Andrzej,Salwin,33570453711,1986-07-30
Natasza,Klos,18853416903,1986-03-31
Nikodem,Sobuś,62682963419,1978-09-15
Gabriel,Pyrkosz,95042415896,1997-07-20
Sebastian,Giel,97549531074,1988-09-30
Ignacy,Kobza,43540991509,1986-11-25
Kornelia,Wojtak,92411676582,1980-01-30
Dagmara,Gorgol,41508256363,1988-07-02
Stefan,Markiel,82520308708,1992-04-03
Krzysztof,Korzeniak,99204845844,1986-08-25
Maksymilian,Kocaj,10167002816,2002-12-23
Maks,Gębura,27232350266,1973-09-24
Elżbieta,Andrukiewicz,84830415135,1997-11-29
Eliza,Jenek,13531458239,1982-10-22
Sara,Niedośpiał,97637292063,2001-10-24
Angelika,Pastor,99778124470,1979-01-30
Alan,Gorol,59198384478,1999-01-12
Igor,Gamrat,44439735273,1976-12-22
Maks,Siara,14803290295,1995-09-16
Maciej,Gniewek,16782954414,1999-02-08
Julian,Sondej,27882835617,1991-12-11
Witold,Myrcik,48350691005,2001-10-22
Kajetan,Kościelak,24226461441,1997-07-15
Olga,Pierz,17776648968,1993-11-25
Anita,Szajner,57292608728,1992-10-07
Wojciech,Siwczak,45323087325,1970-10-17
Bianka,Glanc,47295979969,1993-01-25
Jan,Hamerla,83063687477,1974-03-19
Kacper,Stypka,44223170015,1997-09-13
Klara,Waloch,60927414389,1988-01-27
Krystyna,Kreczmer,58668466764,1985-07-19
Antoni,Gustaw,53702969334,1998-03-10
Damian,Wilkos,90328024465,1982-06-04
Nicole,Groń,46765785660,1989-08-06
Kornel,Szeszko,82750340776,2000-08-23
Adrian,Kołtuniak,88928181961,1978-05-09
Natan,Komander,35454617453,1983-10-02
Anna Maria,Rykała,18824606034,1994-02-22
Inga,Matyka,16419969526,1973-09-06
Rozalia,Berg,21639182337,1985-03-06
Róża,Strycharz,88444058515,1973-08-08
Roksana,Zackiewicz,63137281359,1998-09-16
Tola,Kłysz,55356892953,1991-07-09
Kalina,Ciarka,29736853989,1979-04-11
Emil,Mętel,41541791277,1991-07-26
Aleksander,Windak,73257992282,1993-04-27
Blanka,Lindner,49366840735,1992-06-30
Anastazja,Madera,18237521740,1982-01-11
Oliwier,Bałazy,48727470078,1997-07-28
Tola,Dukat,58240667552,1974-03-06
Sara,Nickel,59445322995,1974-09-02
Franciszek,Swatek,81332929153,1975-10-16
Jakub,Zarzeczna,10669245719,1977-03-22
Leonard,Lenik,57159593275,1991-06-19
Szymon,Szumiło,40471494905,2000-08-17
Alex,Kopa,39410585581,1983-02-18
Kamil,Młyńczyk,76768224840,1994-01-26
Ewelina,Wlazły,35627389888,1990-05-27
Adrian,Domian,33324664891,1994-03-27
Filip,Nawrotek,23491461667,1972-11-06
Anna Maria,Humeniuk,33622744938,1979-08-31
Wiktor,Pajdak,98281699997,1974-02-23
Kamila,Mały,16451499793,1973-03-29
Marika,Noculak,31254993098,1991-06-30
Adrian,Burkiewicz,96545661233,1990-02-19
Ksawery,Widuch,52604987566,1975-05-28
Anastazja,Choina,31765921888,1983-03-24
Juliusz,Siejak,84541920455,1993-05-04
Blanka,Piechna,15323621236,1996-01-24
Róża,Prokopczyk,19308862522,1994-07-17
Aurelia,Żymełka,43604999923,1981-10-07
Arkadiusz,Katana,30892879041,1977-04-18
Bartek,Gorol,60299208731,1997-09-16
Filip,Karsznia,45395056725,1997-01-18
Ida,Sus,12797710244,1997-11-13
Wojciech,Pawliczek,66028617028,1974-02-07
Kacper,Kostera,24882127854,1997-05-15
Malwina,Łabaj,45809030306,1991-02-22
Witold,Łuc,74340747578,1996-01-12
Oskar,Wiencek,49410545105,1988-06-29
Angelika,Hasiak,51405424111,1995-06-06
Urszula,Staniaszek,57193726091,1988-11-19
Kornel,Zawartka,69142975696,1996-03-20
Igor,Lorens,15672747322,1983-07-24
Urszula,Wakuła,76284131166,1989-02-07
Artur,Mądro,85228910794,1977-01-23
Anita,Maciuszek,29128527852,1996-04-08
Maksymilian,Gładka,30482410693,1980-10-22
Elżbieta,Zbroja,85311502535,1996-08-15
Angelika,Narożna,57078008469,1985-01-12
Julian,Chodak,82903618092,1979-03-18
Krystian,Morys,18033873829,2000-02-01
Nataniel,Męcik,82754907803,1975-03-10
Krzysztof,Basak,77068310554,1988-07-19
Szymon,Pęksa,85862116399,1990-10-08
Jeremi,Kopyść,15208358502,1995-10-30
Błażej,Marchlewicz,37293083106,2002-08-04
Bartek,Jędruch,26460817941,1985-04-09
Kamila,Hajduga,21682704752,1989-01-17
Julianna,Zander,87837428919,1975-03-26
Anita,Zasępa,16612386476,1995-12-15
Ernest,Śmieja,89663149440,1990-11-10
Sandra,Garczarek,51257141428,1971-07-24
Miłosz,Przewoźniak,66701677733,1981-04-03
Agnieszka,Radke,95795925607,1985-06-15
Szymon,Kosznik,69244096707,2000-01-04
Kazimierz,Szela,73104368711,1984-02-05
Tymoteusz,Syldatk,15194358895,1971-08-07
Dawid,Pachołek,37371630653,1996-12-21
Ernest,Buczma,91834783468,1971-10-26
Michał,Bortkiewicz,97771672125,1993-11-04
Sandra,Pesta,86924040899,1987-05-22
Gaja,Dydo,31185583261,1995-08-03
Kamil,Pęciak,92297162632,1997-04-13
Leonard,Gieroń,52398016139,1982-03-09
Dorota,Nóżka,57245473922,1979-03-02
Agnieszka,Rogal,39891827364,2002-01-31
Adam,Wołoszczuk,33646340503,1993-04-18
Klara,Wietecha,73147375997,1971-01-24
Janina,Szlęk,96051492785,2001-01-24
Patryk,Jędrys,64028096529,1992-12-04
Julian,Zubowicz,22242738622,1976-08-19
Tola,Pupek,79480257138,1990-10-10
Dawid,Strug,30491370878,1977-10-22
Dagmara,Pierchała,20570674580,1971-04-26
Gabriel,Śliz,28311791162,1976-02-02
Adam,Engler,17792867704,1991-04-11
Marcin,Stoltman,66008002979,1982-12-11
Daniel,Arendarczyk,94023431029,1982-06-14
Jędrzej,Kuncewicz,92331628846,2000-03-17
Jerzy,Hojka,55716702658,2000-12-16
Oskar,Sobstyl,47096934372,1989-12-19
Jędrzej,Kozubal,30827928607,1989-04-28
Hubert,Machowicz,36983165392,1972-07-22
Aleksander,Palak,42636246725,1980-06-25
Kalina,Cichos,37035952667,2003-11-01
Alex,Ziniewicz,61210246063,1999-11-07
Kajetan,Łyjak,79610485582,1989-08-02
Karina,Surmiak,62265304905,1990-02-17
Róża,Drop,97212289868,1984-04-25
Albert,Browarczyk,71289376549,1970-03-25
Sonia,Pachowicz,80051292347,1990-09-29
Tomasz,Staręga,79852904302,1973-02-26
Konstanty,Teper,22314791893,1970-08-01
Przemysław,Maciejewicz,26041898902,1970-12-07
Aleksander,Ficoń,17367819623,2001-01-16
Leon,Zybura,15141166045,1981-12-28
Józef,Grochowina,41644708316,1976-12-31
Tadeusz,Kosznik,11621088073,1981-05-01
Franciszek,Fras,90999341481,1987-09-30
Przemysław,Kuban,28931581506,1993-10-26
Daniel,Skrobek,25350795179,1978-03-30
Marika,Lampart,38044187525,1994-02-23
Róża,Drost,73950553730,1979-02-11
Apolonia,Serwa,41646669736,2003-07-12
Konrad,Bzymek,19148351033,1979-03-20
Ignacy,Zugaj,87906100805,1999-06-08
Radosław,Trybała,23709520477,1971-01-14
Kamila,Kwapis,57629521712,2003-11-09
Roksana,Kapera,46872070776,2002-11-08
Tomasz,Pytlarz,23490106669,1989-07-05
Anastazja,Filak,92950904294,1992-05-11
Bartek,Saternus,67853389425,1974-08-06
Ksawery,Makles,67639410731,1974-02-19
Sonia,Szymańczyk,60878135304,1976-06-25
Mikołaj,Zinkiewicz,94749451885,1997-10-17
Melania,Melcer,13662433947,1990-07-22
Mateusz,Staśko,41791436171,2003-11-25
Szymon,Trojanek,29734341815,2002-01-04
Ewa,Gradek,80795888154,1972-04-02
Andrzej,Wójt,54058992290,1976-09-12
Borys,Milewczyk,40279755331,1982-03-04
Sylwia,Skalik,60532182453,1984-02-03
Kamil,Marach,85033229637,1979-04-29
Daniel,Piaseczna,80857397155,1999-08-16
Malwina,Czylok,11765858063,1974-01-15
Sebastian,Czuryło,48684648685,1998-12-13
Tadeusz,Zbrożek,90150377635,1978-10-25
Kornelia,Rup,13166711059,1985-04-06
Ksawery,Żymełka,49532178634,1972-01-16
Tymoteusz,Gawłowicz,58056632805,1970-02-12
Kazimierz,Rembisz,36450439456,1996-09-24
Hubert,Godzik,89358870817,1985-10-13
Marcin,Łuszczak,46506644045,2000-02-02
Alex,Stranc,43972912633,1993-11-18
Olgierd,Mikiciuk,59873825177,1974-11-14
Miłosz,Koral,87924572979,1984-04-16
Kaja,Rzeźniczak,95477405994,1999-01-11
Oliwier,Balawender,33328466165,1971-10-05
Damian,Leoniuk,72895558818,1998-04-17
Marcel,Obarzanek,55867201050,1989-04-27
Patryk,Maziarczyk,42791282077,1993-11-02
Angelika,Kononowicz,48282541121,2003-10-22
Monika,Kliszcz,13549950120,1975-01-02
Radosław,Oczko,40804652409,1979-04-04
Błażej,Miąsik,15930062424,1998-08-30
Tymon,Walencik,59513941723,1993-09-06
Jędrzej,Giec,89277694741,1973-05-05
Eliza,Butrym,44547418830,1979-06-11
Jeremi,Masłoń,34502408130,1981-08-02
Kamil,Laszkiewicz,64695233941,1975-07-29
Franciszek,Hasiak,50251827895,1988-12-26
Sebastian,Damian,70963648559,1980-11-30
Kazimierz,Salach,13658299087,1995-12-27
Kornel,Niemczuk,70772923241,1995-11-24
Witold,Kalota,39465063011,1971-12-10
Dagmara,Wielgo,78514571388,1990-10-20
Dagmara,Posłuszny,65707806132,1998-10-27
Tymoteusz,Kubowicz,27312529911,1991-05-03
Stefan,Kozok,55304347076,1972-06-24
Alan,Macheta,42953655585,1974-07-24
Nataniel,Nałęcz,97654329230,1978-03-21
Mateusz,Wereda,49551428233,1976-05-04
Wiktor,Pietrasz,67617066252,1989-06-13
Kalina,Babiuch,71280283626,1989-07-14
Marek,Szuta,84277543178,1996-10-10
Krystian,Pryszcz,47246188717,1981-08-22
Kacper,Mazik,89634090177,2002-01-25
Ada,Wowra,51709318703,1991-09-13
Piotr,Gubernat,70165568922,1974-08-07
Fryderyk,Ciesielka,73529880346,1972-07-06
Lidia,Seweryniak,71920288566,1989-10-31
Daniel,Krysta,35627405818,1974-07-04
Damian,Zeman,85098025002,2000-01-21
Konrad,Władyka,78048338545,1995-04-08
Anita,Palej,43586881446,1982-11-06
Ida,Detka,52707269516,2001-04-05
Damian,Kacperczyk,17802692181,1991-08-06
Alan,Barszczak,25454684479,1991-12-28
Rafał,Tatarczyk,71023831149,1985-03-27
Marcelina,Ostręga,95086006774,1977-09-22
Andrzej,Bobel,28614087047,1973-11-22
Hubert,Czulak,57869036037,1978-07-11
Krystian,Hyjek,78331314127,1979-01-25
Stanisław,Paczos,83898538591,1987-08-04
Julianna,Plaskota,63401861678,1985-09-27
Michał,Majzner,44883656662,1973-01-14
Mikołaj,Skomra,69769898460,1999-10-15
Agnieszka,Nalazek,99351415824,1977-12-07
Fryderyk,Garbacik,94621380125,1997-03-09
Ida,Terka,42726187023,1994-08-13
Marcin,Ficoń,83112485402,2001-03-19
Alex,Gregorowicz,15551016086,1996-07-07
Gabriel,Radke,79581005470,1998-03-14
Eliza,Ładziak,12709449610,1976-04-27
Stefan,Szmuc,31704058888,1977-01-26
Ewelina,Szkaradek,71182627880,2001-12-29
Filip,Skierka,63132459090,1999-11-01
Mariusz,Kiwior,71353012981,2003-07-10
Natan,Karpiel,65650133915,1991-09-26
Tymon,Matyjasek,54452036927,1998-01-08
Sylwia,Palej,62413330937,1978-09-13
Agnieszka,Stawczyk,40441606465,1975-04-02
Marcel,Jakubaszek,78790915913,1977-05-18
Liwia,Markiel,58083182817,1998-12-13
Justyna,Sykała,72340954485,1977-12-25
Daniel,Twardy,76130178241,1971-12-02
Oliwier,Kutera,73183692183,1991-07-24
Inga,Gospodarek,54243906644,1986-05-26
Mariusz,Juras,47181681166,2000-08-09
Nela,Fołta,49140618636,1977-09-30
Jeremi,Mularz,50962207630,1971-02-04
Melania,Bednarowicz,96401237752,1988-09-08
